Region;Contagiados con Atraso;Contagiados;Muertes;Muertes_DEIS;Recuperados;Infectados_Actuales;UCI;Fecha;Total_Contagiados
Prov_Concepción;14148;14148;;307;;;;9/10/2020;
Prov_Biobío;3673;3673;;71;;;;9/10/2020;
Prov_Arauco;1546;1546;;43;;;;9/10/2020;
Prov_Concepción;14344;14344;;313;;;;9/11/2020;
Prov_Biobío;3693;3693;;72;;;;9/11/2020;
Prov_Arauco;1567;1567;;43;;;;9/11/2020;
Prov_Concepción;14501;14501;;317;;;;9/12/2020;
Prov_Biobío;3734;3734;;73;;;;9/12/2020;
Prov_Arauco;1611;1611;;43;;;;9/12/2020;
Prov_Concepción;14639;14639;;322;;;;9/13/2020;
Prov_Biobío;3753;3753;;73;;;;9/13/2020;
Prov_Arauco;1642;1642;;43;;;;9/13/2020;
Prov_Concepción;14739;14739;;329;;;;9/14/2020;
Prov_Biobío;3778;3778;;73;;;;9/14/2020;
Prov_Arauco;1690;1690;;43;;;;9/14/2020;
Prov_Concepción;14845;14845;;330;;;;9/15/2020;
Prov_Biobío;3793;3793;;73;;;;9/15/2020;
Prov_Arauco;1716;1716;;44;;;;9/15/2020;
Prov_Concepción;15039;15039;;330;;;;9/16/2020;
Prov_Biobío;3821;3821;;74;;;;9/16/2020;
Prov_Arauco;1755;1755;;45;;;;9/16/2020;
Prov_Concepción;15218;15218;;331;;;;9/17/2020;
Prov_Biobío;3838;3838;;74;;;;9/17/2020;
Prov_Arauco;1800;1800;;47;;;;9/17/2020;
Prov_Concepción;15373;15373;;336;;;;9/18/2020;
Prov_Biobío;3854;3854;;74;;;;9/18/2020;
Prov_Arauco;1839;1839;;47;;;;9/18/2020;
Prov_Concepción;15489;15489;;344;;;;9/19/2020;
Prov_Biobío;3868;3868;;74;;;;9/19/2020;
Prov_Arauco;1858;1858;;47;;;;9/19/2020;
Prov_Concepción;15561;15561;;349;;;;9/20/2020;
Prov_Biobío;3889;3889;;74;;;;9/20/2020;
Prov_Arauco;1873;1873;;49;;;;9/20/2020;
Prov_Concepción;15668;15668;;349;;;;9/21/2020;
Prov_Biobío;3902;3902;;74;;;;9/21/2020;
Prov_Arauco;1898;1898;;49;;;;9/21/2020;
Prov_Concepción;15786;15786;;354;;;;9/22/2020;
Prov_Biobío;3914;3914;;75;;;;9/22/2020;
Prov_Arauco;1928;1928;;49;;;;9/22/2020;
Prov_Concepción;15961;15961;;363;;;;9/23/2020;
Prov_Biobío;3951;3951;;75;;;;9/23/2020;
Prov_Arauco;1984;1984;;50;;;;9/23/2020;
Prov_Concepción;16177;16177;;367;;;;9/24/2020;
Prov_Biobío;3965;3965;;75;;;;9/24/2020;
Prov_Arauco;2022;2022;;51;;;;9/24/2020;
Prov_Concepción;16360;16360;;372;;;;9/25/2020;
Prov_Biobío;3985;3985;;75;;;;9/25/2020;
Prov_Arauco;2080;2080;;52;;;;9/25/2020;
Prov_Concepción;16501;16501;;374;;;;9/26/2020;
Prov_Biobío;4006;4006;;75;;;;9/26/2020;
Prov_Arauco;2126;2126;;53;;;;9/26/2020;
Prov_Concepción;16650;16650;;377;;;;9/27/2020;
Prov_Biobío;4015;4015;;77;;;;9/27/2020;
Prov_Arauco;2155;2155;;54;;;;9/27/2020;
Prov_Concepción;16743;16743;;380;;;;9/28/2020;
Prov_Biobío;4027;4027;;77;;;;9/28/2020;
Prov_Arauco;2182;2182;;55;;;;9/28/2020;
Prov_Concepción;16837;16837;;383;;;;9/29/2020;
Prov_Biobío;4041;4041;;78;;;;9/29/2020;
Prov_Arauco;2209;2209;;55;;;;9/29/2020;
Prov_Concepción;16959;16959;;391;;;;9/30/2020;
Prov_Biobío;4096;4096;;78;;;;9/30/2020;
Prov_Arauco;2246;2246;;55;;;;9/30/2020;
Prov_Concepción;17090;17090;;393;;;;10/1/2020;
Prov_Biobío;4115;4115;;78;;;;10/1/2020;
Prov_Arauco;2284;2284;;55;;;;10/1/2020;
Prov_Concepción;17211;17211;;396;;;;10/2/2020;
Prov_Biobío;4132;4132;;78;;;;10/2/2020;
Prov_Arauco;2324;2324;;55;;;;10/2/2020;
Prov_Concepción;17359;17359;;403;;;;10/3/2020;
Prov_Biobío;4158;4158;;78;;;;10/3/2020;
Prov_Arauco;2348;2348;;55;;;;10/3/2020;
Prov_Concepción;17465;17465;;407;;;;10/4/2020;
Prov_Biobío;4178;4178;;78;;;;10/4/2020;
Prov_Arauco;2373;2373;;56;;;;10/4/2020;
Prov_Concepción;17554;17554;;413;;;;10/5/2020;
Prov_Biobío;4207;4207;;78;;;;10/5/2020;
Prov_Arauco;2389;2389;;57;;;;10/5/2020;
Prov_Concepción;17613;17613;;416;;;;10/6/2020;
Prov_Biobío;4227;4227;;78;;;;10/6/2020;
Prov_Arauco;2409;2409;;58;;;;10/6/2020;
Prov_Concepción;17725;17725;;419;;;;10/7/2020;
Prov_Biobío;4260;4260;;78;;;;10/7/2020;
Prov_Arauco;2431;2431;;58;;;;10/7/2020;
Prov_Concepción;17836;17836;;420;;;;10/8/2020;
Prov_Biobío;4304;4304;;78;;;;10/8/2020;
Prov_Arauco;2452;2452;;58;;;;10/8/2020;
Prov_Concepción;17978;17978;;424;;;;10/9/2020;
Prov_Biobío;4354;4354;;79;;;;10/9/2020;
Prov_Arauco;2489;2489;;59;;;;10/9/2020;
Prov_Concepción;18104;18104;;429;;;;10/10/2020;
Prov_Biobío;4415;4415;;80;;;;10/10/2020;
Prov_Arauco;2522;2522;;59;;;;10/10/2020;
Prov_Concepción;18210;18210;;431;;;;10/11/2020;
Prov_Biobío;4470;4470;;81;;;;10/11/2020;
Prov_Arauco;2549;2549;;59;;;;10/11/2020;
Prov_Concepción;18288;18288;;439;;;;10/12/2020;
Prov_Biobío;4528;4528;;82;;;;10/12/2020;
Prov_Arauco;2592;2592;;59;;;;10/12/2020;
Prov_Concepción;18357;18357;;441;;;;10/13/2020;
Prov_Biobío;4567;4567;;83;;;;10/13/2020;
Prov_Arauco;2627;2627;;59;;;;10/13/2020;
Prov_Concepción;18444;18444;;443;;;;10/14/2020;
Prov_Biobío;4609;4609;;83;;;;10/14/2020;
Prov_Arauco;2679;2679;;64;;;;10/14/2020;
Prov_Concepción;18594;18594;;450;;;;10/15/2020;
Prov_Biobío;4712;4712;;83;;;;10/15/2020;
Prov_Arauco;2721;2721;;65;;;;10/15/2020;
Prov_Concepción;18704;18704;;453;;;;10/16/2020;
Prov_Biobío;4761;4761;;83;;;;10/16/2020;
Prov_Arauco;2796;2796;;65;;;;10/16/2020;
Prov_Concepción;18837;18837;;462;;;;10/17/2020;
Prov_Biobío;4802;4802;;84;;;;10/17/2020;
Prov_Arauco;2877;2877;;68;;;;10/17/2020;
Prov_Concepción;18960;18960;;464;;;;10/18/2020;
Prov_Biobío;4863;4863;;85;;;;10/18/2020;
Prov_Arauco;2906;2906;;68;;;;10/18/2020;
Prov_Concepción;19024;19024;;467;;;;10/19/2020;
Prov_Biobío;4902;4902;;88;;;;10/19/2020;
Prov_Arauco;2930;2930;;68;;;;10/19/2020;
Prov_Concepción;19105;19105;;470;;;;10/20/2020;
Prov_Biobío;4937;4937;;88;;;;10/20/2020;
Prov_Arauco;2956;2956;;68;;;;10/20/2020;
Prov_Concepción;19220;19220;;478;;;;10/21/2020;
Prov_Biobío;4985;4985;;90;;;;10/21/2020;
Prov_Arauco;2985;2985;;68;;;;10/21/2020;
Prov_Concepción;19357;19357;;483;;;;10/22/2020;
Prov_Biobío;5051;5051;;91;;;;10/22/2020;
Prov_Arauco;3025;3025;;68;;;;10/22/2020;
Prov_Concepción;19502;19502;;486;;;;10/23/2020;
Prov_Biobío;5107;5107;;93;;;;10/23/2020;
Prov_Arauco;3052;3052;;68;;;;10/23/2020;
Prov_Concepción;19626;19626;;491;;;;10/24/2020;
Prov_Biobío;5151;5151;;95;;;;10/24/2020;
Prov_Arauco;3084;3084;;70;;;;10/24/2020;
Prov_Concepción;19753;19753;;495;;;;10/25/2020;
Prov_Biobío;5211;5211;;95;;;;10/25/2020;
Prov_Arauco;3106;3106;;73;;;;10/25/2020;
Prov_Concepción;19839;19839;;499;;;;10/26/2020;
Prov_Biobío;5269;5269;;96;;;;10/26/2020;
Prov_Arauco;3121;3121;;73;;;;10/26/2020;
Prov_Concepción;19916;19916;;500;;;;10/27/2020;
Prov_Biobío;5296;5296;;96;;;;10/27/2020;
Prov_Arauco;3140;3140;;74;;;;10/27/2020;
Prov_Concepción;20027;20027;;506;;;;10/28/2020;
Prov_Biobío;5362;5362;;97;;;;10/28/2020;
Prov_Arauco;3170;3170;;74;;;;10/28/2020;
Prov_Concepción;20146;20146;;511;;;;10/29/2020;
Prov_Biobío;5425;5425;;99;;;;10/29/2020;
Prov_Arauco;3192;3192;;74;;;;10/29/2020;
Prov_Concepción;20288;20288;;513;;;;10/30/2020;
Prov_Biobío;5492;5492;;101;;;;10/30/2020;
Prov_Arauco;3208;3208;;74;;;;10/30/2020;
Prov_Concepción;20400;20400;;516;;;;10/31/2020;
Prov_Biobío;5547;5547;;103;;;;10/31/2020;
Prov_Arauco;3230;3230;;75;;;;10/31/2020;
Prov_Concepción;20509;20509;;518;;;;11/1/2020;
Prov_Biobío;5620;5620;;105;;;;11/1/2020;
Prov_Arauco;3244;3244;;76;;;;11/1/2020;
Prov_Concepción;20597;20597;;521;;;;11/2/2020;
Prov_Biobío;5656;5656;;106;;;;11/2/2020;
Prov_Arauco;3265;3265;;76;;;;11/2/2020;
Prov_Concepción;20668;20668;;524;;;;11/3/2020;
Prov_Biobío;5700;5700;;106;;;;11/3/2020;
Prov_Arauco;3277;3277;;76;;;;11/3/2020;
Prov_Concepción;20827;20827;;527;;;;11/4/2020;
Prov_Biobío;5757;5757;;106;;;;11/4/2020;
Prov_Arauco;3310;3310;;77;;;;11/4/2020;
Prov_Concepción;20964;20964;;530;;;;11/5/2020;
Prov_Biobío;5825;5825;;107;;;;11/5/2020;
Prov_Arauco;3355;3355;;80;;;;11/5/2020;
Prov_Concepción;21133;21133;;535;;;;11/6/2020;
Prov_Biobío;5896;5896;;107;;;;11/6/2020;
Prov_Arauco;3376;3376;;81;;;;11/6/2020;
Prov_Concepción;21279;21279;;538;;;;11/7/2020;
Prov_Biobío;5977;5977;;108;;;;11/7/2020;
Prov_Arauco;3389;3389;;83;;;;11/7/2020;
Prov_Concepción;21393;21393;;543;;;;11/8/2020;
Prov_Biobío;6036;6036;;108;;;;11/8/2020;
Prov_Arauco;3410;3410;;85;;;;11/8/2020;
Prov_Concepción;21472;21472;;548;;;;11/9/2020;
Prov_Biobío;6067;6067;;108;;;;11/9/2020;
Prov_Arauco;3428;3428;;85;;;;11/9/2020;
Prov_Concepción;21586;21586;;550;;;;11/10/2020;
Prov_Biobío;6105;6105;;108;;;;11/10/2020;
Prov_Arauco;3437;3437;;85;;;;11/10/2020;
Prov_Concepción;21802;21802;;553;;;;11/11/2020;
Prov_Biobío;6194;6194;;110;;;;11/11/2020;
Prov_Arauco;3478;3478;;85;;;;11/11/2020;
Prov_Concepción;21997;21997;;557;;;;11/12/2020;
Prov_Biobío;6255;6255;;110;;;;11/12/2020;
Prov_Arauco;3504;3504;;85;;;;11/12/2020;
Prov_Concepción;22159;22159;;561;;;;11/13/2020;
Prov_Biobío;6340;6340;;112;;;;11/13/2020;
Prov_Arauco;3534;3534;;85;;;;11/13/2020;
Prov_Concepción;22336;22336;;563;;;;11/14/2020;
Prov_Biobío;6367;6367;;113;;;;11/14/2020;
Prov_Arauco;3565;3565;;85;;;;11/14/2020;
Prov_Concepción;22529;22529;;567;;;;11/15/2020;
Prov_Biobío;6403;6403;;113;;;;11/15/2020;
Prov_Arauco;3592;3592;;86;;;;11/15/2020;
Prov_Concepción;22638;22638;;571;;;;11/16/2020;
Prov_Biobío;6439;6439;;114;;;;11/16/2020;
Prov_Arauco;3609;3609;;87;;;;11/16/2020;
Prov_Concepción;22768;22768;;576;;;;11/17/2020;
Prov_Biobío;6460;6460;;114;;;;11/17/2020;
Prov_Arauco;3627;3627;;87;;;;11/17/2020;
Prov_Concepción;22965;22965;;578;;;;11/18/2020;
Prov_Biobío;6524;6524;;114;;;;11/18/2020;
Prov_Arauco;3663;3663;;87;;;;11/18/2020;
Prov_Concepción;23156;23156;;582;;;;11/19/2020;
Prov_Biobío;6550;6550;;115;;;;11/19/2020;
Prov_Arauco;3690;3690;;87;;;;11/19/2020;
Prov_Concepción;23370;23370;;585;;;;11/20/2020;
Prov_Biobío;6586;6586;;116;;;;11/20/2020;
Prov_Arauco;3723;3723;;87;;;;11/20/2020;
Prov_Concepción;23549;23549;;589;;;;11/21/2020;
Prov_Biobío;6623;6623;;116;;;;11/21/2020;
Prov_Arauco;3748;3748;;87;;;;11/21/2020;
Prov_Concepción;23736;23736;;594;;;;11/22/2020;
Prov_Biobío;6670;6670;;117;;;;11/22/2020;
Prov_Arauco;3781;3781;;89;;;;11/22/2020;
Prov_Concepción;23848;23848;;597;;;;11/23/2020;
Prov_Biobío;6687;6687;;117;;;;11/23/2020;
Prov_Arauco;3802;3802;;90;;;;11/23/2020;
Prov_Concepción;24000;24000;;600;;;;11/24/2020;
Prov_Biobío;6732;6732;;117;;;;11/24/2020;
Prov_Arauco;3824;3824;;90;;;;11/24/2020;
Prov_Concepción;24228;24228;;602;;;;11/25/2020;
Prov_Biobío;6776;6776;;118;;;;11/25/2020;
Prov_Arauco;3867;3867;;90;;;;11/25/2020;
Prov_Concepción;24419;24419;;606;;;;11/26/2020;
Prov_Biobío;6859;6859;;120;;;;11/26/2020;
Prov_Arauco;3921;3921;;90;;;;11/26/2020;
Prov_Concepción;24606;24606;;614;;;;11/27/2020;
Prov_Biobío;6916;6916;;120;;;;11/27/2020;
Prov_Arauco;3951;3951;;92;;;;11/27/2020;
Prov_Concepción;24772;24772;;618;;;;11/28/2020;
Prov_Biobío;6973;6973;;120;;;;11/28/2020;
Prov_Arauco;3978;3978;;93;;;;11/28/2020;
Prov_Concepción;24937;24937;;625;;;;11/29/2020;
Prov_Biobío;7021;7021;;121;;;;11/29/2020;
Prov_Arauco;4020;4020;;94;;;;11/29/2020;
Prov_Concepción;25080;25080;;629;;;;11/30/2020;
Prov_Biobío;7101;7101;;121;;;;11/30/2020;
Prov_Arauco;4041;4041;;94;;;;11/30/2020;
Prov_Concepción;25214;25214;;635;;;;12/1/2020;
Prov_Biobío;7147;7147;;122;;;;12/1/2020;
Prov_Arauco;4053;4053;;94;;;;12/1/2020;
Prov_Concepción;25476;25476;;638;;;;12/2/2020;
Prov_Biobío;7221;7221;;122;;;;12/2/2020;
Prov_Arauco;4111;4111;;94;;;;12/2/2020;
Prov_Concepción;25689;25689;;639;;;;12/3/2020;
Prov_Biobío;7291;7291;;123;;;;12/3/2020;
Prov_Arauco;4144;4144;;95;;;;12/3/2020;
Prov_Concepción;25885;25885;;646;;;;12/4/2020;
Prov_Biobío;7358;7358;;125;;;;12/4/2020;
Prov_Arauco;4176;4176;;98;;;;12/4/2020;
Prov_Concepción;26136;26136;;653;;;;12/5/2020;
Prov_Biobío;7425;7425;;126;;;;12/5/2020;
Prov_Arauco;4217;4217;;99;;;;12/5/2020;
Prov_Concepción;26338;26338;;657;;;;12/6/2020;
Prov_Biobío;7518;7518;;126;;;;12/6/2020;
Prov_Arauco;4288;4288;;99;;;;12/6/2020;
Prov_Concepción;26444;26444;;661;;;;12/7/2020;
Prov_Biobío;7603;7603;;127;;;;12/7/2020;
Prov_Arauco;4318;4318;;99;;;;12/7/2020;
Prov_Concepción;26576;26576;;664;;;;12/8/2020;
Prov_Biobío;7686;7686;;127;;;;12/8/2020;
Prov_Arauco;4349;4349;;100;;;;12/8/2020;
Prov_Concepción;26825;26825;;667;;;;12/9/2020;
Prov_Biobío;7792;7792;;128;;;;12/9/2020;
Prov_Arauco;4399;4399;;101;;;;12/9/2020;
Prov_Concepción;26994;26994;;670;;;;12/10/2020;
Prov_Biobío;7847;7847;;128;;;;12/10/2020;
Prov_Arauco;4455;4455;;101;;;;12/10/2020;
Prov_Concepción;27256;27256;;676;;;;12/11/2020;
Prov_Biobío;7942;7942;;130;;;;12/11/2020;
Prov_Arauco;4525;4525;;104;;;;12/11/2020;
Prov_Concepción;27490;27490;;681;;;;12/12/2020;
Prov_Biobío;8035;8035;;131;;;;12/12/2020;
Prov_Arauco;4596;4596;;104;;;;12/12/2020;
Prov_Concepción;27743;27743;;683;;;;12/13/2020;
Prov_Biobío;8130;8130;;133;;;;12/13/2020;
Prov_Arauco;4642;4642;;105;;;;12/13/2020;
Prov_Concepción;27870;27870;;687;;;;12/14/2020;
Prov_Biobío;8198;8198;;134;;;;12/14/2020;
Prov_Arauco;4680;4680;;107;;;;12/14/2020;
Prov_Concepción;28034;28034;;690;;;;12/15/2020;
Prov_Biobío;8285;8285;;136;;;;12/15/2020;
Prov_Arauco;4700;4700;;110;;;;12/15/2020;
Prov_Concepción;28272;28272;;693;;;;12/16/2020;
Prov_Biobío;8397;8397;;137;;;;12/16/2020;
Prov_Arauco;4752;4752;;112;;;;12/16/2020;
Prov_Concepción;28559;28559;;698;;;;12/17/2020;
Prov_Biobío;8528;8528;;141;;;;12/17/2020;
Prov_Arauco;4822;4822;;112;;;;12/17/2020;
Prov_Concepción;28806;28806;;706;;;;12/18/2020;
Prov_Biobío;8648;8648;;142;;;;12/18/2020;
Prov_Arauco;4869;4869;;112;;;;12/18/2020;
Prov_Concepción;29041;29041;;712;;;;12/19/2020;
Prov_Biobío;8753;8753;;142;;;;12/19/2020;
Prov_Arauco;4930;4930;;113;;;;12/19/2020;
Prov_Concepción;29270;29270;;718;;;;12/20/2020;
Prov_Biobío;8890;8890;;142;;;;12/20/2020;
Prov_Arauco;4975;4975;;113;;;;12/20/2020;
Prov_Concepción;29397;29397;;722;;;;12/21/2020;
Prov_Biobío;8995;8995;;143;;;;12/21/2020;
Prov_Arauco;4993;4993;;114;;;;12/21/2020;
Prov_Concepción;29557;29557;;731;;;;12/22/2020;
Prov_Biobío;9089;9089;;146;;;;12/22/2020;
Prov_Arauco;5017;5017;;115;;;;12/22/2020;
Prov_Concepción;29779;29779;;732;;;;12/23/2020;
Prov_Biobío;9214;9214;;149;;;;12/23/2020;
Prov_Arauco;5111;5111;;118;;;;12/23/2020;
Prov_Concepción;30041;30041;;734;;;;12/24/2020;
Prov_Biobío;9319;9319;;151;;;;12/24/2020;
Prov_Arauco;5162;5162;;121;;;;12/24/2020;
Prov_Concepción;30329;30329;;739;;;;12/25/2020;
Prov_Biobío;9394;9394;;153;;;;12/25/2020;
Prov_Arauco;5222;5222;;121;;;;12/25/2020;
Prov_Concepción;30511;30511;;747;;;;12/26/2020;
Prov_Biobío;9450;9450;;159;;;;12/26/2020;
Prov_Arauco;5268;5268;;121;;;;12/26/2020;
Prov_Concepción;30641;30641;;750;;;;12/27/2020;
Prov_Biobío;9510;9510;;161;;;;12/27/2020;
Prov_Arauco;5301;5301;;121;;;;12/27/2020;
Prov_Concepción;30825;30825;;752;;;;12/28/2020;
Prov_Biobío;9586;9586;;165;;;;12/28/2020;
Prov_Arauco;5340;5340;;121;;;;12/28/2020;
Prov_Concepción;31056;31056;;759;;;;12/29/2020;
Prov_Biobío;9650;9650;;165;;;;12/29/2020;
Prov_Arauco;5377;5377;;122;;;;12/29/2020;
Prov_Concepción;31460;31460;;763;;;;12/30/2020;
Prov_Biobío;9748;9748;;165;;;;12/30/2020;
Prov_Arauco;5478;5478;;122;;;;12/30/2020;
Prov_Concepción;31801;31801;;769;;;;12/31/2020;
Prov_Biobío;9858;9858;;166;;;;12/31/2020;
Prov_Arauco;5532;5532;;123;;;;12/31/2020;
Prov_Concepción;32135;32135;;776;;;;1/1/2021;
Prov_Biobío;9915;9915;;167;;;;1/1/2021;
Prov_Arauco;5624;5624;;124;;;;1/1/2021;
Prov_Concepción;32359;32359;;783;;;;1/2/2021;
Prov_Biobío;10001;10001;;170;;;;1/2/2021;
Prov_Arauco;5653;5653;;127;;;;1/2/2021;
Prov_Concepción;32491;32491;;791;;;;1/3/2021;
Prov_Biobío;10032;10032;;173;;;;1/3/2021;
Prov_Arauco;5689;5689;;128;;;;1/3/2021;
Prov_Concepción;32703;32703;;801;;;;1/4/2021;
Prov_Biobío;10100;10100;;175;;;;1/4/2021;
Prov_Arauco;5717;5717;;128;;;;1/4/2021;
Prov_Concepción;32884;32884;;811;;;;1/5/2021;
Prov_Biobío;10143;10143;;176;;;;1/5/2021;
Prov_Arauco;5775;5775;;128;;;;1/5/2021;
Prov_Concepción;33278;33278;;823;;;;1/6/2021;
Prov_Biobío;10253;10253;;177;;;;1/6/2021;
Prov_Arauco;5848;5848;;133;;;;1/6/2021;
Prov_Concepción;33640;33640;;832;;;;1/7/2021;
Prov_Biobío;10338;10338;;179;;;;1/7/2021;
Prov_Arauco;5889;5889;;133;;;;1/7/2021;
Prov_Concepción;34055;34055;;839;;;;1/8/2021;
Prov_Biobío;10404;10404;;182;;;;1/8/2021;
Prov_Arauco;5971;5971;;133;;;;1/8/2021;
Prov_Concepción;34399;34399;;844;;;;1/9/2021;
Prov_Biobío;10504;10504;;187;;;;1/9/2021;
Prov_Arauco;6034;6034;;135;;;;1/9/2021;
Prov_Concepción;34750;34750;;851;;;;1/10/2021;
Prov_Biobío;10618;10618;;188;;;;1/10/2021;
Prov_Arauco;6095;6095;;137;;;;1/10/2021;
Prov_Concepción;34990;34990;;858;;;;1/11/2021;
Prov_Biobío;10662;10662;;190;;;;1/11/2021;
Prov_Arauco;6142;6142;;139;;;;1/11/2021;
Prov_Concepción;35197;35197;;866;;;;1/12/2021;
Prov_Biobío;10717;10717;;192;;;;1/12/2021;
Prov_Arauco;6182;6182;;141;;;;1/12/2021;
Prov_Concepción;35527;35527;;876;;;;1/13/2021;
Prov_Biobío;10822;10822;;192;;;;1/13/2021;
Prov_Arauco;6246;6246;;142;;;;1/13/2021;
Prov_Concepción;35960;35960;;888;;;;1/14/2021;
Prov_Biobío;10923;10923;;194;;;;1/14/2021;
Prov_Arauco;6311;6311;;144;;;;1/14/2021;
Prov_Concepción;36308;36308;;899;;;;1/15/2021;
Prov_Biobío;10990;10990;;194;;;;1/15/2021;
Prov_Arauco;6413;6413;;147;;;;1/15/2021;
Prov_Concepción;36582;36582;;905;;;;1/16/2021;
Prov_Biobío;11100;11100;;197;;;;1/16/2021;
Prov_Arauco;6468;6468;;147;;;;1/16/2021;
Prov_Concepción;36834;36834;;916;;;;1/17/2021;
Prov_Biobío;11190;11190;;198;;;;1/17/2021;
Prov_Arauco;6557;6557;;148;;;;1/17/2021;
Prov_Concepción;37089;37089;;924;;;;1/18/2021;
Prov_Biobío;11256;11256;;199;;;;1/18/2021;
Prov_Arauco;6624;6624;;148;;;;1/18/2021;
Prov_Concepción;37310;37310;;938;;;;1/19/2021;
Prov_Biobío;11347;11347;;201;;;;1/19/2021;
Prov_Arauco;6658;6658;;151;;;;1/19/2021;
Prov_Concepción;37665;37665;;942;;;;1/20/2021;
Prov_Biobío;11452;11452;;204;;;;1/20/2021;
Prov_Arauco;6720;6720;;155;;;;1/20/2021;
Prov_Concepción;38016;38016;;947;;;;1/21/2021;
Prov_Biobío;11581;11581;;205;;;;1/21/2021;
Prov_Arauco;6818;6818;;156;;;;1/21/2021;
Prov_Concepción;38384;38384;;958;;;;1/22/2021;
Prov_Biobío;11696;11696;;206;;;;1/22/2021;
Prov_Arauco;6906;6906;;160;;;;1/22/2021;
Prov_Concepción;38696;38696;;966;;;;1/23/2021;
Prov_Biobío;11782;11782;;211;;;;1/23/2021;
Prov_Arauco;6954;6954;;162;;;;1/23/2021;
Prov_Concepción;38981;38981;;976;;;;1/24/2021;
Prov_Biobío;11873;11873;;214;;;;1/24/2021;
Prov_Arauco;7032;7032;;165;;;;1/24/2021;
Prov_Concepción;39158;39158;;981;;;;1/25/2021;
Prov_Biobío;11923;11923;;214;;;;1/25/2021;
Prov_Arauco;7070;7070;;165;;;;1/25/2021;
Prov_Concepción;39358;39358;;;;;;1/26/2021;
Prov_Biobío;11983;11983;;;;;;1/26/2021;
Prov_Arauco;7091;7091;;;;;;1/26/2021;
Prov_Concepción;39701;39701;;;;;;1/27/2021;
Prov_Biobío;12065;12065;;;;;;1/27/2021;
Prov_Arauco;7171;7171;;;;;;1/27/2021;
Prov_Concepción;39961;39961;;;;;;1/28/2021;
Prov_Biobío;12162;12162;;;;;;1/28/2021;
Prov_Arauco;7241;7241;;;;;;1/28/2021;
Prov_Concepción;40209;40209;;;;;;1/29/2021;
Prov_Biobío;12234;12234;;;;;;1/29/2021;
Prov_Arauco;7306;7306;;;;;;1/29/2021;
Prov_Concepción;40545;40545;;;;;;1/30/2021;
Prov_Biobío;12331;12331;;;;;;1/30/2021;
Prov_Arauco;7374;7374;;;;;;1/30/2021;
