Region,Codigo region,Comuna,Codigo comuna,Superficie_km2,Poblacion,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14
La Araucanía,9,Temuco,9101,466.89,302931,1.64291748419446,1.69156038805319,1.80068672334859,1.48300904730761,1.23569326357096,1.67591835622411,1.62450948332243,1.63763080444735,1.61123828210159,1.7355570089383,1.46266623065184,1.18237682581208,1.61343198168738,1.6150125354262,1.55809897536516,1.58236592544147,1.70789731850883,1.38670427294528,1.16090309570525,1.46705362982341,1.27201874863745,1.25471441028995,1.12080335731415,1.10040603880532,0.841181600174406,0.684761281883584,0.960595160235448,0.91191137998692,0.943808589492043,0.970092108131676,1.08638543710486,0.822623719206453,0.485938521909745,0.651774035317201,0.677294528013953,0.696056790930892,0.675877479834314,0.724724765642032,0.654635382603008,0.529839764551995,0.712380095923261,0.725201656856333,0.713279376498801,0.736810551558753,0.535031066056246,0.547988881621975,0.528082079790713,0.761766456,0.757416905,0.761440594,0.742795614,0.840058372,0.692343657,0.592445666,0.845654699,0.849905075,0.832280185,0.852001927,0.901575473,0.793899294,0.65645632,0.905995863,0.875336488,0.856393981,0.90894279,0.763948315,0.895228245,0.756269304,1.043042135,1.075670851,1.091793942,0.860063472,1.112889972,1.148394775,0.966875407,1.218979343,1.209756028,1.238814429,1.246210082,1.214247259,0.889929444,0.720920348,1.001827661,1.010824289,1.089937945,0.802343374,1.070046187,0.888540988,0.718030093,1.083689893,1.075259981,1.102037347,1.045932391,1.123161713,1.031551954,0.811099147,1.124224306,1.122368309,1.132186676,1.131024907,1.209104304,1.019155025,0.880890312,1.103694993,1.132215012,1.140899946,1.154742002,1.212490437,1.03634071,0.875364824
La Araucanía,9,Teodoro Schmidt,9117,656.17,15786,3.79446308724832,3.80327181208054,3.87604865771812,3.99119127516778,3.99748322147651,3.51593959731544,3.5052432885906,3.4947567114094,3.39723154362416,3.58640939597315,3.68938758389262,3.74727348993289,3.35717281879195,3.32948825503356,3.26153523489933,3.35780201342282,3.77873322147651,3.69253355704698,3.77558724832215,3.40729865771812,3.11619127516779,3.86451342281879,3.4861577181208,3.50943791946309,3.3376677852349,2.97546140939597,3.27307046979866,3.01468120805369,3.24244966442953,3.23406040268456,3.39828020134228,3.07655201342282,2.75188758389262,2.90604026845638,2.47168624161074,2.57760067114094,2.51384228187919,2.4947567114094,2.45553691275168,2.17743288590604,2.48489932885906,2.37227348993289,2.21329697986577,2.13695469798658,1.70281040268456,1.76593959731544,1.74748322147651,2.012624172,1.949296358,2.01365894,1.975786424,2.078642384,1.887210265,1.805877483,2.019039735,2.002483444,2.205918874,2.049461921,2.145902318,1.87727649,1.793046358,1.992756623,1.909768212,2.088576159,2.156870861,1.962955298,1.949917219,1.792839404,1.919701987,1.995860927,2.075951987,1.713783113,2.492756623,2.198675497,2.061465232,1.941018212,1.947847682,1.998758278,2.026903974,2.128932119,1.843543046,1.763451987,1.96192053,1.862996689,2.041597682,1.77214404,2.11134106,1.96419702,1.722682119,2.014693709,2.104304636,2.068294702,1.989238411,2.098923841,1.988824503,1.899834437,1.958195364,1.95736755,2.078021523,2.031870861,2.20281457,2.045736755,1.997930464,2.052359272,2.076779801,2.076779801,2.106788079,2.125,2.117963576,2.06022351
La Araucanía,9,Toltén,9118,851.8,10055,1.61719298245614,1.71333333333333,1.63649122807018,1.79473684210526,1.97368421052632,1.40070175438597,1.40175438596491,1.38736842105263,1.35824561403509,1.41859649122807,1.48877192982456,1.57508771929825,1.35719298245614,1.36561403508772,1.2080701754386,1.33298245614035,1.42771929824561,1.44561403508772,1.56350877192982,1.36280701754386,1.20947368421053,1.25368421052632,1.22140350877193,1.22140350877193,1.07824561403509,0.937543859649123,1.12350877192983,0.999298245614035,1.04175438596491,1.01649122807018,1.03017543859649,0.985614035087719,0.976842105263158,0.99719298245614,0.961052631578947,1.08736842105263,0.965964912280702,1.0259649122807,0.965964912280702,0.850877192982456,0.997543859649123,1.03754385964912,1.17087719298246,1.1,0.906315789473684,0.866315789473684,0.890877192982456,0.998634346,1.005462615,0.995903039,0.997951519,1.105496757,0.93274155,0.878115398,1.040628201,1.019460567,1.186753158,1.071013998,1.10583817,0.935472858,0.899283032,0.997268692,0.998292933,1.171730966,1.140662342,1.064527142,1.061454421,0.965175828,0.996244452,1.098668488,1.12359167,0.860703312,1.251621714,1.147490611,1.116080574,1.126664391,1.03960396,1.148514851,1.113007853,1.135882554,0.9416183,1.001365654,1.096278593,1.032775691,1.219187436,1.045749403,1.332195288,1.12359167,0.975076818,1.090133151,1.07715944,1.141345169,1.042335268,1.119836122,1.085353363,1.00990099,1.067941277,1.109935131,1.170706726,1.129395698,1.170023899,1.071355411,1.061454421,1.080914988,1.1345169,1.072038238,1.047797883,1.12359167,1.148514851,1.141686582
La Araucanía,9,Traiguén,9210,897.07,19314,2.44161575016972,2.38662593346911,2.45417515274949,2.08146639511202,1.86456211812627,2.26408689748812,2.29090291921249,2.36591989137814,2.42566191446029,2.5142566191446,2.30991174473863,1.73116089613035,2.25016972165648,2.1541072640869,2.17277664630007,2.16972165648337,2.44501018329939,1.92124915139172,1.64460285132383,2.27359131025119,1.94399185336049,2.0091649694501,1.85268160217244,1.94942294636796,1.41785471826205,0.624575695858792,1.77393075356415,1.43075356415479,1.56754921928038,1.54582484725051,1.68228105906314,1.25627970128988,1.0162932790224,1.50033944331297,1.45281737949762,1.61948404616429,1.53971486761711,1.68092328581127,1.30889341479973,1.10353021045485,1.72776646300068,1.59063136456212,1.683638832315,1.64154786150713,0.858452138492872,0.943652410047522,0.978954514596062,1.54640567,1.412082349,1.493418832,1.429294634,1.638879514,1.207897401,1.022612217,1.659466757,1.485318934,1.43840702,1.452919339,1.578130273,1.04556193,0.869051637,1.424232197,1.523118461,1.57036787,1.718191023,1.020924738,1.070874114,0.956463044,1.399595005,1.46236922,1.513331083,1.22882214,1.815389808,1.427269659,0.956125548,1.533918326,1.524130948,1.768477894,1.631454607,1.68882889,1.318258522,1.18157273,1.572055349,1.258184273,1.533918326,1.047586905,1.695916301,1.287546406,1.121835977,1.771852852,1.619304759,1.633817077,1.602767465,1.776240297,1.415794803,1.165372933,1.689503881,1.614579818,1.680391495,1.707728653,1.844751941,1.243334458,1.128923388,1.473844077,1.683428957,1.585892676,1.358083024,1.735740803,1.460681741,1.205534931
La Araucanía,9,Victoria,9211,1262.59,35467,3.09174656890393,3.11477721376198,3.29648430156044,3.0686219214138,2.86144012032337,2.86407219402143,2.61665726640346,2.45910885504794,2.51363038165069,2.82092498589961,2.50300808422636,2.1826471141192,2.41436360218086,2.38324873096447,2.40468133107727,2.42714796014288,2.77392366986276,2.33690543335213,2.09334461364918,2.38616281255875,2.14664410603497,2.11120511374318,1.88193269411544,1.85279187817259,1.42254183117127,1.18490317728896,1.43269411543523,1.36369618349314,1.41483361534123,1.41596164692611,1.51391238954691,1.16027448768566,0.815566835871404,1.24045873284452,1.27599172776838,1.31970295168265,1.31650686219214,1.36332017296484,1.11505922165821,0.871780409851476,1.33709343861628,1.3538259071254,1.41163752585072,1.34602368866328,0.777401767249483,0.771667606692987,0.790844143636022,1.286263479,1.374683544,1.451289264,1.37458978,1.479887482,1.067604313,0.920018753,1.410126582,1.450257853,1.494608533,1.427285513,1.462072199,1.025128926,0.888982654,1.352742616,1.379090483,1.521987811,1.539615565,0.888232536,0.844913268,0.847913737,1.249320206,1.403375527,1.433098922,1.018565401,1.563056728,1.17721519,0.852883263,1.381434599,1.422503516,1.415658697,1.502203469,1.596905767,1.226441632,1.05644632,1.428879512,1.320862635,1.494702297,1.101078293,1.47641819,1.255508673,0.900984529,1.726769808,1.573089545,1.55161744,1.511204876,1.581903422,1.315893108,1.109704641,1.495452414,1.459915612,1.557524613,1.519643694,1.665166432,1.213127051,1.03628692,1.311204876,1.493577121,1.484388186,1.486919831,1.53830286,1.301734646,1.161556493
La Araucanía,9,Vilcún,9119,1416.48,30766,5.37552977916574,5.51929511487843,5.54550524202543,4.81095248717377,4.29165737229534,5.12168190943565,4.9485835378095,5.2778273477582,5.02397947802811,5.31630604505911,4.6405308944903,3.81608298014722,4.98739683247825,4.893151907205,4.73076065134954,4.97111309391033,5.39125585545394,4.50892259647558,3.95148338166406,4.82522864153469,4.44590675886683,4.48260093687263,4.157260762882,4.09792549631943,3.13818871291546,2.59725630158376,3.40542047735891,3.3385010037921,3.53457506134285,3.64967655587776,3.90698193174214,3.13685032344412,2.22038813294669,3.06937318759759,3.19707784965425,3.25094802587553,3.20332366718715,3.37776042828463,2.96910550970332,2.44222618782066,3.20878875752844,3.34630827570823,3.2987954494758,3.40776265893375,2.41735445014499,2.50646888244479,2.37586437653357,3.281119331,3.228476466,3.321861263,3.252385547,3.461670419,2.828883885,2.448804546,3.556877881,3.535434759,3.521711161,3.611021765,3.758443229,2.971802294,2.500911333,3.590650799,3.473464136,3.566527286,3.756406133,2.991637182,3.033772917,2.63557414,3.838962153,4.030020371,4.199849898,2.964511633,4.12726493,4.386619492,3.763160716,4.732818698,4.824059183,4.973517744,5.022193631,4.55130267,3.175190308,2.647367857,3.713305457,3.531360566,3.875629892,2.998606197,3.685322183,3.146992602,2.501125764,4.036560523,3.810335585,3.926021229,3.818805618,3.961831243,3.562989171,2.912726493,3.864479468,3.851399164,4.023801866,4.031306958,4.140988528,3.373539187,3.067116972,3.642543154,3.964189986,4.005575212,3.89546478,4.084807548,3.484828991,3.059504664
La Araucanía,9,Villarrica,9120,1292.66,59103,1.89043103097399,1.87093491798608,1.92299238878261,1.8963327770768,1.74077089014612,1.54914729944239,1.44861410720827,1.37876999470878,1.37323456388131,1.50205543571167,1.41214538646262,1.34193495868778,1.30241361064756,1.27994627375962,1.23777931539745,1.32638691033416,1.43514184541495,1.42419308885181,1.28181855183361,1.20599128983679,1.06394236639668,1.07029183116936,0.963490577557084,0.980992307379218,0.806626236314054,0.637917701168139,0.767023484879319,0.711262159632057,0.756685253775082,0.781879604379503,0.817574992877203,0.674305018519272,0.615775977858277,0.794049411860475,0.803980625992104,0.836338475314421,0.808213602507225,0.842525133298059,0.775937156579429,0.618177377996662,0.859660547844845,0.868207904269608,0.836419878708942,0.801212910578371,0.601937400789613,0.596198461475843,0.562090439171313,0.83716058,0.861520766,0.832600748,0.821673582,0.829273302,0.701392597,0.65903956,0.861644004,0.87930822,0.944542579,0.886497145,0.904982952,0.734256254,0.648153473,0.868298895,0.81994824,0.900464199,0.915211765,0.727847841,0.672143943,0.629256871,0.833381259,0.92913774,0.982828739,0.772501335,1.000246477,0.82853387,0.69346424,0.857823604,0.975516576,1.016678306,0.95883827,0.988128004,0.829889496,0.819701762,1.007846198,0.790083392,1.075422093,0.917430062,1.145380602,0.90806392,0.685042928,1.050856509,1.014911884,1.04210656,0.966109354,1.062440948,0.950786674,0.78445549,0.964794808,0.964178614,1.03545167,1.001191308,1.029248655,0.84196689,0.819825001,0.92527626,0.952799573,0.963192704,0.931848991,0.932547344,0.956537814,0.904489997
Libertador General Bernardo O'Higgins,6,Chimbarongo,6303,509.03,37696,4.47731649079566,4.53423707925749,4.62173611645999,4.1233921281676,3.50042363090195,3.99722714318725,3.81529692675037,3.60132480936609,3.66563968266194,4.18978664407302,3.7398906262035,3.14511283986752,3.45359316028653,3.45474851729184,3.69105753677886,3.59208195332358,4.70361241623662,3.81244704613726,3.31394901024416,3.37364245551876,2.9061079873681,2.94746976815836,2.54140029269044,2.49372256027112,2.00901178464145,1.47338827697759,2.19379188169144,2.07240237233305,2.11438034352615,2.20642378494955,2.14572903027035,1.83586228144497,1.40907340368174,2.11992605715166,2.16067164753909,2.14503581606716,2.08757606100285,2.21843949780482,1.9374566741123,1.51575136717246,2.18270045444042,2.1734575983979,2.16459986135716,2.17199414619117,1.19825926211199,1.38912423938997,1.34329507817916,2.119669345,1.960599506,1.945534611,1.876622373,1.996059951,1.745210136,1.440667491,2.002008653,1.971029048,1.997141533,2.037160074,2.060568603,1.780825093,1.492737948,1.995055624,1.99026576,2.043495056,2.134502472,1.338921508,1.607540173,1.424289246,2.116038319,2.025880717,2.000154512,1.456041409,2.053461063,1.823084054,1.503167491,1.867737948,1.873300371,1.905516069,1.914632262,2.034687886,1.566749073,1.309409765,1.675448084,1.686959209,1.675370828,1.277425834,1.636897404,1.625154512,1.306783066,1.893309642,1.764755871,1.746987021,1.715157602,1.714153276,1.496832509,1.296199011,1.761665637,1.691285538,1.754635352,1.854449938,1.815358467,1.571461681,1.481613103,1.763828801,1.729758962,1.772867738,1.781134116,1.672821384,1.542567985,1.363411619
Libertador General Bernardo O'Higgins,6,Chépica,6302,477.33,15925,3.76344743276284,3.83251833740831,3.82243276283619,3.7658924205379,3.12988997555012,3.71882640586797,3.72860635696821,3.75764058679707,3.72982885085575,3.93643031784841,3.72371638141809,3.25458435207824,3.67206601466993,3.85513447432763,3.77475550122249,3.90525672371638,4.58343520782396,3.85605134474328,3.36674816625917,3.8890586797066,3.54553789731051,3.64669926650367,3.44345965770171,3.42726161369193,2.91320293398533,2.19132029339853,3.12927872860636,3.13233496332518,3.18001222493887,3.33007334963325,3.35605134474328,2.86888753056235,2.16381418092909,3.23044009779951,3.27414425427873,3.15770171149144,3.20476772616137,3.35635696821516,2.82457212713936,2.32518337408313,3.29981662591687,3.21240831295843,3.12988997555012,3.08526894865526,1.94743276283619,2.17237163814181,2.14944987775061,3.085819748,3.124269456,3.132574592,2.802214703,3.028298985,2.680713627,2.313442018,2.95262996,2.948323593,2.941556444,3.034143341,2.789603199,2.557674562,2.161181175,3.036604122,2.64995386,2.802214703,2.904029529,2.223008305,2.480159951,2.220547524,2.948015995,3.104890803,3.298984928,2.548446632,3.296831744,3.020301446,2.701630268,3.089203322,2.894186404,3.1051984,3.116579514,3.283297447,2.822823747,2.43155952,2.836973239,2.927714549,3.970163027,2.224546293,2.870808982,4.066133497,2.450630575,3.177791449,3.064595509,2.962780683,2.940018456,2.921870194,2.715164565,2.384497078,2.996616426,3.027376192,3.189172562,3.094432482,3.177483851,2.75792064,2.385727468,3.036604122,3.024300215,3.196862504,3.498308213,3.301753307,2.725315288,2.407566902
Libertador General Bernardo O'Higgins,6,Codegua,6102,284.17,14096,5.12994485734836,5.1424118916327,5.10764804603213,4.74850155837929,3.80364421002158,5.15535842723568,5.2697194917286,5.42244066171182,5.44713497962119,5.51114840565812,4.73963078398466,3.85543035243347,5.13809637976504,5.15296092064253,5.05466315032366,5.47039079357468,6.33684967633661,5.29944857348358,4.31407336370175,5.60944617597698,5.24358666986334,5.17429872932151,4.81611124430592,4.49796211939583,3.49796211939583,2.66554783025653,4.14385039558859,4.09086549988013,4.23495564612803,4.22992088228243,4.4689522896188,3.35531047710381,2.64852553344522,4.2009110525054,4.41285063533925,4.46967154159674,4.20498681371374,4.15679693119156,3.49508511148406,2.92999280748022,4.26828098777272,4.37281227523376,4.24838168304963,4.14720690481899,2.60920642531767,2.96715415967394,2.78925917046272,4.124940391,4.087029089,4.155460181,3.808297568,4.04148784,3.517405818,3.128040057,4.121840725,4.067715784,4.12732475,4.347401049,4.206008584,3.55531712,3.02479733,4.13423939,3.93896042,4.081068193,3.988793515,3.016452074,3.482594182,2.969003338,4.025512637,4.020028612,4.172627563,3.08869814,4.203385789,3.843347639,3.273724368,3.953266571,3.901049118,3.947067239,3.934668574,4.038388174,3.485932284,2.95565093,3.865522175,3.824988078,3.908202194,2.965903672,3.67739628,3.310920362,2.849785408,3.967572723,3.899856938,4.150453028,3.696709585,3.891034812,3.258702909,2.864329995,4.003338102,4.070577015,3.909394373,4.219599428,4.140915594,3.537195994,2.882689557,3.964711493,4.599904626,4.501669051,4.631378159,3.835717692,3.777300906,2.967095851
Libertador General Bernardo O'Higgins,6,Coinco,6103,97.34,7831,12.0436197916667,12.1751302083333,11.9762369791667,12.4970703125,12.4166666666667,11.3857421875,11.6471354166667,11.794921875,12.0979817708333,12.1064453125,12.2154947916667,12.0328776041667,11.6419270833333,11.65625,12.0406901041667,12.2294921875,12.7890625,13.4488932291667,12.8557942708333,12.6419270833333,12.2652994791667,12.6100260416667,12.7350260416667,12.20703125,11.904296875,11.4703776041667,12.2779947916667,12.5862630208333,12.6106770833333,12.8772786458333,12.9638671875,12.3984375,11.8317057291667,13.01953125,13.0367838541667,13.4762369791667,12.8678385416667,13.3854166666667,12.9817708333333,12.3541666666667,13.0582682291667,12.7164713541667,12.5823567708333,12.7965494791667,11.4485677083333,12.6634114583333,12.4137369791667,12.43096367,12.6436019,12.63728278,12.17756714,12.86887836,13.13301738,12.21832543,12.60821485,12.6300158,12.33649289,12.64992101,12.89004739,12.82875197,12.42243286,12.85023697,12.07077409,12.79905213,12.43633491,13.35576619,12.76587678,12.63633491,12.58041074,12.20063191,12.00663507,8.721011058,12.12385466,12.24012638,11.93333333,11.65845182,11.73206951,12.00315956,12.04107425,12.26382306,12.2,11.29004739,11.34565561,11.7399684,8.82464455,10.9314376,11.36935229,11.40789889,11.24960506,11.47361769,11.70616114,11.55450237,12.30489731,12.65181675,11.53617694,11.33080569,11.42338073,11.38135861,11.63064771,12.56682464,11.83127962,11.70679305,11.0464455,11.57124803,11.57377567,11.6521327,11.59968404,9.930489731,11.34470774,11.20063191
Libertador General Bernardo O'Higgins,6,Coltauco,6104,222.02,21263,2.47739748143365,2.50742654181466,2.5728123990959,2.62754278333871,2.41136583790765,2.50129157248951,2.486277042299,2.57119793348402,2.63755247013239,2.810461737165,2.66645140458508,2.32515337423313,2.53358088472716,2.58637391023571,2.63658379076526,2.72376493380691,2.86277042298999,2.73054568937682,2.4271876009041,2.61478850500484,2.47546012269939,2.51404585082338,2.30723280594123,2.32063287051986,2.0481110752341,1.77284468840814,2.15240555376171,2.20681304488214,2.10703907006781,2.16774297707459,2.2939941879238,2.013722957701,1.74265418146593,2.26283500161447,2.20406845334194,2.32466903454956,2.23942525024217,2.36519212140781,2.27946399741685,1.94559250887956,2.34420406845334,2.31950274459154,2.40071036486923,2.2541168873103,1.60154988698741,1.89360671617695,1.79996771068776,2.173292722,2.250080154,2.246232767,2.201506893,2.361974992,2.305065726,1.895158705,2.21914075,2.280057711,2.213690285,2.304264187,2.304424495,2.335043283,1.966495672,2.247515229,2.179384418,2.296409105,2.362455915,2.10452068,2.19301058,2.011862777,2.315004809,2.350593139,2.314684194,1.795928182,2.425617185,2.330394357,2.139948702,2.177460725,2.200865662,2.197819814,2.233247836,2.273324784,2.236774607,1.918403334,2.062199423,2.118146842,1.981243988,1.842577749,2.144757935,2.075665277,1.913594101,2.181628727,2.160949022,2.189483809,2.559634498,2.553863418,2.113818532,1.918082719,2.169926258,2.159506252,2.142834242,2.293523565,2.246072459,2.215133055,1.95431228,2.195735813,2.25472908,2.259538314,2.274607246,2.770118628,2.195896121,2.036870792
Libertador General Bernardo O'Higgins,6,Doñihue,6105,80.47,22700,4.41363567189165,4.35321868817532,4.49672804748136,4.40800486988282,3.94947496575864,4.24577689849338,4.39065591234211,4.46826966976107,4.46903058895145,4.61208339674327,4.42672348196621,3.84066352153401,4.29295388829706,4.49855425353827,4.25125551666413,4.5422310150662,4.72363415005326,4.53949170598083,4.00639172119921,4.32704306802618,4.09876731091158,4.18459899558667,3.85314259625628,3.96104093745244,3.37817683761985,2.76046263886775,3.56110181098767,3.65712981281388,3.60249581494445,3.66047785725156,3.71085070765485,3.36067569624106,2.90732004261147,3.71343783290215,3.81905341652716,3.84690305889515,3.78176837619845,3.96636737178512,3.66945670369807,3.09404961193121,3.85192512555167,3.82133617409831,3.76441941865774,3.86090397199817,2.83792421244864,3.08233145639933,2.90123268908842,3.882241814,3.889483627,3.887122166,3.815333753,3.93309194,3.733312343,3.232997481,3.923646096,3.897040302,3.813759446,3.890270781,3.9375,3.773299748,3.213003778,3.91372796,3.767789673,3.89231738,3.908690176,3.318167506,3.651763224,3.207965995,3.900346348,4.058406801,4.031643577,2.924433249,4.058721662,3.883501259,3.455132242,3.750944584,3.795497481,3.836429471,3.865081864,3.961901763,3.82965995,3.156643577,3.656643577,3.679471033,3.670025189,3.093356423,3.651605793,3.577770781,3.187342569,3.785264484,3.700094458,3.714892947,3.726542821,3.828557935,3.466309824,3.072890428,3.775976071,3.820371537,3.764326196,4.100598237,3.852015113,3.74779597,3.207965995,3.811712846,3.772040302,3.793608312,4.086744332,3.858154912,3.804313602,3.335012594
Libertador General Bernardo O'Higgins,6,Graneros,6106,112.45,36504,4.95461594971839,4.92531221941066,5.26716186433761,4.61594971839034,3.94245367725084,4.68394416782304,4.77683454411885,4.69153538486654,4.79830217941393,5.12170435066525,4.40323238919272,3.55293445433026,4.5482817729165,4.57832013713166,4.47294098440944,4.73283813566239,5.7263896824749,4.56844339237613,3.97747122683863,4.82409599216391,4.41376214186597,4.40698718471962,4.03820096318668,3.88490735450167,2.95257529997551,2.15362011264387,3.44518814790629,3.4252714064158,3.43425026528447,3.57734062525508,3.52061056240307,2.67161864337605,2.10546077871194,3.46755366908824,3.67104726144804,3.69569831034201,3.50420373847033,3.46665578320137,2.86229695535058,2.27826299893886,3.56085217533263,3.58517672026773,3.46877805893396,3.45726879438413,1.94286180719941,2.16006856583136,2.08244224961228,3.460495138,3.471525451,3.532641556,3.277800474,3.439251573,2.846964621,2.374458698,3.452978184,3.396274205,3.466541384,3.49783479,3.564752022,2.854890105,2.342429937,3.424953019,3.3378544,3.517934472,3.445788055,2.168804641,2.700792548,2.235476755,3.572432388,3.522755127,3.604869679,2.61818776,3.612713457,3.267260397,2.446768527,3.350763951,3.288422257,3.389247488,3.432715091,3.582727347,2.687556173,2.222240379,3.198463927,3.218481902,3.282376011,2.207451589,2.981616145,2.575782335,2.138328295,3.245363183,3.245771713,3.320859547,3.137102704,3.238744996,2.62251818,2.176893537,3.340468993,3.378870823,3.227224446,3.445706349,3.468012092,2.826129586,2.213988071,3.259171501,3.729144538,3.690742708,3.67530027,3.258762971,2.859955879,2.251409429
Libertador General Bernardo O'Higgins,6,La Estrella,6202,431.44,3114,6.76802884615385,6.78725961538462,6.93629807692308,6.46274038461538,6.24759615384615,5.734375,5.89302884615385,6.02163461538462,5.84975961538462,6.37620192307692,6.07331730769231,5.97716346153846,7.70673076923077,5.63581730769231,5.328125,5.80649038461538,6.22956730769231,6.52163461538462,6.11418269230769,5.82572115384615,5.72355769230769,5.44591346153846,5.63341346153846,5.58052884615385,4.12620192307692,3.53125,4.74399038461539,4.46634615384615,4.34375,4.40384615384615,4.88221153846154,3.73677884615385,3.19711538461538,4.43509615384615,4.70913461538462,4.82932692307692,4.75480769230769,4.87019230769231,4.08413461538462,3.35216346153846,4.73317307692308,5.19591346153846,5.12980769230769,4.91105769230769,2.63701923076923,3.03605769230769,2.99639423076923,4.982227488,5.318720379,5.227488152,4.781990521,4.92535545,3.760663507,3.049763033,4.860189573,5.268957346,5.300947867,5.462085308,4.868483412,3.741706161,3.311611374,4.895734597,4.825829384,5.029620853,4.577014218,3.431279621,3.618483412,3.322274882,4.578199052,5.014218009,6.014218009,3.819905213,5.526066351,4.133886256,3.838862559,5.031990521,5.1007109,5.315165877,5.454976303,5.067535545,4.093601896,3.402843602,5.413507109,5.420616114,4.144549763,3.763033175,4.668246445,4.036729858,3.427725118,5.081753555,5.351895735,5.223933649,4.853080569,5.186018957,3.975118483,3.293838863,5.131516588,5.029620853,4.562796209,5.300947867,5.105450237,4.035545024,3.637440758,5.117298578,5.3507109,5.571090047,5.849526066,5.267772512,4.056872038,3.712085308
Libertador General Bernardo O'Higgins,6,Las Cabras,6107,751.28,26749,1.98513604299631,1.95028552233792,2.06533422908969,1.83498488411152,1.66392341283171,1.82154853879745,1.81399059455828,1.7875377897212,1.80231776956668,1.93785690292241,1.73916694659053,1.5848169297951,1.78359086328519,1.74101444407121,1.67148135707088,1.91728249916023,2.0097413503527,1.82927443735304,1.63847833389318,1.77569701041317,2.00226738327175,1.82314410480349,1.7098589183742,1.68223043332214,1.31533422908969,1.01436009405442,1.45557608330534,1.48093718508566,1.45356063150823,1.51259657373195,1.53476654350017,1.24706079946255,1.02133019818609,1.53157541148808,1.5343466577091,1.57893852872019,1.56289889150151,1.59153510245213,1.3212126301646,1.10572724219012,1.56105139402083,1.58683238159221,1.56231105139402,1.54484380248572,0.902502519314746,0.998152502519315,0.960110849848841,1.579466259,1.548614652,1.568077511,1.507224205,1.580826109,1.253952065,1.063573007,1.627825939,1.641254462,1.606153323,1.658847527,1.553714091,1.234319225,1.057028727,1.625446201,1.530936597,1.56918239,1.485041645,1.036630971,1.13972463,1.046744858,1.535101139,1.691483937,1.753697093,1.298402176,1.744773075,1.453085161,1.243753187,1.760921299,1.696328404,1.700832908,1.714261431,1.711711712,1.339962604,0.898096209,1.268995411,1.27936427,1.131565528,0.873278939,1.366394697,1.296277409,1.124766276,1.64626891,1.657742648,1.643889172,1.635475098,1.597484277,1.292112868,1.089665137,1.613122557,1.597824239,1.512153663,1.608278089,1.555923848,1.272140065,1.081336053,1.484191739,1.546234914,1.612442631,1.673550909,1.652558219,1.30163182,1.160462349
